,latitude,longitude,precinct,zip
4426,35.3654910454,-118.944209826,029-0033222,93307.0
4427,35.3689578706,-118.958626867,029-0033492,93305.0
4428,35.3980530954,-119.1042552,029-0035601,93312.0
4429,35.3688318325,-119.092141189,029-0035602,93312.0
4430,35.4052776694,-119.11890787,029-0035604,93312.0
4431,35.3686748979,-119.109974236,029-0035624,93312.0
4432,35.3913037649,-119.067342315,029-0035628,93312.0
4433,35.4051714241,-119.092571283,029-0035629,93312.0
4434,35.3890753836,-119.092185818,029-0035631,93305.0
4435,35.4120760045,-119.118623536,029-0035633,93312.0
4436,35.4098552633,-119.113880605,029-0035634,93312.0
4437,35.3688392166,-119.101101784,029-0035635,93312.0
4438,35.3761689253,-119.123420825,029-0035640,93312.0
4439,35.3912464086,-119.104890798,029-0035658,93312.0
4440,35.3913753302,-119.102206231,029-0035661,93312.0
4441,35.3613660296,-119.116018223,029-0035675,93312.0
4442,35.3614802317,-118.940888438,029-0035677,93307.0
4443,35.3381742585,-119.060837814,029-0040401,93309.0
4444,35.3543427959,-119.082742908,029-0040405,93309.0
4445,35.331670919,-119.080706469,029-0040406,93309.0
4446,35.330164558,-119.074467491,029-0040407,93309.0
4447,35.3264863707,-119.083741211,029-0040409,93309.0
4448,35.3350385396,-119.070351931,029-0040411,93309.0
4449,35.3250584092,-119.056670856,029-0040414,93309.0
4450,35.3542388594,-119.061157275,029-0040415,93309.0
4451,35.4197158407,-119.136567608,029-0040419,93312.0
4452,35.3252210748,-119.116008278,029-0040421,93312.0
4453,35.3303717618,-119.065108759,029-0040424,93309.0
4454,35.3250802083,-119.060079731,029-0040428,93309.0
4455,35.3599017317,-119.16323233,029-0040429,93312.0
4456,35.4051924752,-119.127800753,029-0040430,93312.0
4457,35.3979236721,-119.127819301,029-0040433,93312.0
4458,35.3761018027,-119.129224548,029-0040434,93312.0
4459,35.3824108017,-119.147914803,029-0040435,93301.0
4460,35.3469686938,-119.154394702,029-0040436,93309.0
4461,35.3438678604,-119.074476036,029-0040440,93309.0
4462,35.3264384157,-119.109438265,029-0040441,93309.0
4463,35.3347398115,-119.074467988,029-0040442,93309.0
4464,35.3327832722,-119.086894057,029-0040443,93309.0
4465,35.3228336475,-119.083425359,029-0040444,93309.0
4466,35.3240537427,-119.104444234,029-0040447,93309.0
4467,35.3543711561,-119.092241228,029-0040454,93309.0
4468,35.4124518157,-119.136638799,029-0040455,93312.0
4469,35.4124414235,-119.127769805,029-0040460,93033.0
4470,35.3315724914,-119.09691861,029-0040461,93309.0
4471,35.353279225,-119.114826114,029-0040462,93312.0
4472,35.3251929481,-119.092146026,029-0040463,93309.0
4473,35.3397419148,-119.096540258,029-0040464,93304.0
4474,35.3689169638,-119.128231738,029-0040466,93261.0
4475,35.3182418311,-119.092151934,029-0040469,93309.0
4476,35.3252252134,-119.118676964,029-0040470,93312.0
4477,35.2934177068,-119.118692408,029-0040471,93312.0
4478,35.3193078779,-119.126541626,029-0040475,93312.0
4479,35.3303342984,-119.106047257,029-0040480,93309.0
4480,35.3398296657,-119.127913783,029-0040494,93304.0
4481,35.34903629,-119.127821624,029-0040495,93033.0
4482,35.3468249232,-119.163256248,029-0040496,93309.0
4483,35.3125907793,-119.102879387,029-0040497,93309.0
4484,35.4039744621,-119.459374874,029-0041240,93220.0
4485,35.1512039623,-119.500561681,029-0041780,93268.0
4486,34.8269168168,-118.940062067,029-0041820,93307.0
4487,35.4197703693,-119.198702068,029-0041910,93250.0
4488,35.4122556612,-119.163349738,029-0041913,93312.0
4489,35.3583116854,-119.174054273,029-0041915,93030.0
4490,34.8269716863,-118.87192658,029-0042218,93243.0
4491,35.6250632857,-119.689695453,029-0042261,93249.0
4492,35.0403123988,-119.420437161,029-0042390,93268.0
4493,35.2534843546,-119.34117142,029-0042630,93241.0
4494,34.8582039826,-119.150674603,029-0042842,93222.0
4495,34.8235394927,-118.957629851,029-0042845,93225.0
4496,35.3979916709,-119.163273803,029-0043043,93312.0
4497,35.3921853751,-119.136610295,029-0043048,93312.0
4498,35.3834234125,-119.151092583,029-0043050,93301.0
4499,35.3688250627,-119.153760118,029-0043051,93312.0
4500,35.3907443214,-119.163285142,029-0043052,93312.0
4501,35.3690810296,-119.128043058,029-0043053,93261.0
4502,35.376247764,-119.163291692,029-0043055,93312.0
4503,35.3834971683,-119.163296463,029-0043059,93301.0
4504,35.1346543639,-119.447392139,029-0043170,93280.0
4505,35.3457167596,-119.074087622,029-0043290,93309.0
4506,35.1584506342,-119.474183573,029-0043310,93268.0
4507,35.1477125651,-119.472644607,029-0043320,93268.0
4508,35.1552570652,-119.429652477,029-0043340,93268.0
4509,35.5981046388,-119.328145345,029-0043510,93263.0
4510,35.610976445,-119.331316339,029-0043520,93666.0
4511,35.5942929364,-119.353692366,029-0043540,93276.0
4512,35.590656575,-119.34484109,029-0043550,93272.0
4513,35.5915554479,-119.332431922,029-0043560,93283.0
4514,35.5915537236,-119.340412982,029-0043567,93283.0
4515,35.3593852649,-119.129451853,029-0044103,93312.0
4516,35.310694017,-119.109965133,029-0044104,93312.0
4517,35.3106534431,-119.118754351,029-0044105,93312.0
4518,35.3108869999,-119.128059098,029-0044106,93261.0
4519,35.3399103508,-119.139811584,029-0044107,93304.0
4520,35.4197076935,-119.127741768,029-0044112,93033.0
4521,35.3179434794,-119.112008631,029-0044113,93312.0
4522,35.310434677,-118.991661704,029-0050020,93305.0
4523,35.1909715579,-118.815024136,029-0050180,93311.0
4524,35.2091354897,-118.820161787,029-0050190,93203.0
4525,35.2054334298,-118.833157589,029-0050200,93203.0
4526,35.1909135046,-118.824013819,029-0050211,93311.0
4527,35.3865792786,-118.984128894,029-0050501,93305.0
4528,35.3902411847,-118.989932879,029-0050505,93305.0
4529,35.3827554668,-118.994145246,029-0050506,93301.0
4530,35.3787623208,-119.000599449,029-0050507,93301.0
4531,35.3687198589,-118.978378675,029-0050509,93305.0
4532,35.3612063039,-118.981554394,029-0050511,93305.0
4533,35.2995089142,-119.003057739,029-0050514,93276.0
4534,35.3800502691,-119.018788697,029-0050516,93301.0
4535,35.2813460154,-119.011920479,029-0050518,93304.0
4536,35.3821974714,-119.031622254,029-0050519,93301.0
4537,35.3810751576,-119.037749828,029-0050520,93301.0
4538,35.3800513404,-119.004858477,029-0050523,93301.0
4539,35.3684272173,-119.002935782,029-0050524,93301.0
4540,35.3645492467,-119.002951469,029-0050532,93301.0
4541,35.2886391724,-119.005376656,029-0050538,93304.0
4542,35.3523740043,-119.00299926,029-0050541,93304.0
4543,35.3249741152,-118.981549069,029-0050543,93305.0
4544,35.29224113,-119.011910837,029-0050545,93304.0
4545,35.3176711874,-119.008489601,029-0050548,93304.0
4546,35.2958918271,-119.003062116,029-0050552,93304.0
4547,35.3358796434,-118.978750433,029-0050560,93304.0
4548,35.3524154389,-118.950536233,029-0050576,93304.0
4549,35.3140376971,-119.011895578,029-0050731,93304.0
4550,35.3031440397,-119.011904122,029-0050741,93304.0
4551,35.3104067472,-119.011899249,029-0050742,93304.0
4552,35.3617339998,-119.018887,029-0050749,93301.0
4553,35.3649169998,-119.031709,029-0050752,93304.0
4554,35.3667499998,-119.025429,029-0050765,93304.0
4555,35.3394563784,-119.003018369,029-0051180,93304.0
4556,35.2776925758,-119.018627219,029-0051227,93301.0
4557,35.2777377125,-119.003064108,029-0051228,93304.0
4558,35.3477234465,-118.998968517,029-0051310,93304.0
4559,35.3512938771,-119.023472723,029-0051331,93304.0
4560,35.3470844888,-119.038953711,029-0051332,93309.0
4561,35.3772076265,-118.970957024,029-0051690,93305.0
4562,35.353222151,-118.932042215,029-0051727,93307.0
4563,35.2395364618,-118.914432226,029-0052034,93241.0
4564,35.3975127237,-118.984977106,029-0052070,93305.0
4565,35.3975120283,-118.985163573,029-0052080,93305.0
4566,35.3758026687,-118.967471168,029-0052110,93305.0
4567,35.2523319884,-118.922793512,029-0052180,93241.0
4568,35.2669692588,-118.923262584,029-0052182,93241.0
4569,35.2597343464,-118.909858569,029-0052183,93241.0
4570,35.2653739694,-118.901863283,029-0052184,93241.0
4571,35.2806935794,-118.907988118,029-0052185,93241.0
4572,35.3729849496,-118.976337125,029-0052400,93305.0
4573,35.3912336117,-118.97631646,029-0052490,93305.0
4574,35.633680478,-117.798549748,029-7010010,93555.0
4575,35.4993296751,-118.886405693,029-7010015,93263.0
4576,35.4412845706,-119.038705866,029-7010050,93301.0
4577,35.4269373617,-119.098062449,029-7010080,93312.0
4578,35.4503659958,-119.036347854,029-7010084,93218.0
4579,35.4055806038,-118.865367177,029-7010085,93220.0
4580,35.7142391179,-119.235987337,029-7010090,93285.0
4581,35.456145773,-119.216945652,029-7010215,93314.0
4582,35.4269507377,-118.963776256,029-7010225,93305.0
4583,35.3872910586,-118.825651804,029-7010226,93305.0
4584,35.4427369997,-118.713944,029-7011135,93220.0
4585,35.4562537945,-119.260060746,029-7011153,93314.0
4586,35.4779382966,-119.234153397,029-7011170,93263.0
4587,35.7757543835,-119.329893237,029-7011171,93215.0
4588,35.5581542682,-119.295263318,029-7011200,93263.0
4589,35.5327246469,-118.326767885,029-7011208,90028.0
4590,35.7905950956,-119.169740309,029-7011209,93215.0
4591,35.6597991012,-119.258784442,029-7011290,93250.0
4592,35.6163827524,-118.888844842,029-7011382,91361.0
4593,35.6304971958,-118.589079505,029-7011538,93240.0
4594,35.7467364194,-119.320792035,029-7011541,93256.0
4595,35.7469454065,-119.223211409,029-7011542,93003.0
4596,35.7250995139,-119.240691072,029-7011627,93314.0
4597,35.5581434682,-119.277490052,029-7011683,93263.0
4598,35.6606089294,-119.009855513,029-7011703,93250.0
4599,35.6959720483,-118.361158011,029-7011719,93238.0
4600,35.5491259998,-119.086959,029-7011760,93309.0
4601,35.4057498707,-118.865348528,029-7011773,93220.0
4602,35.4462311321,-118.379001914,029-7011820,90069.0
4603,35.5641701699,-117.653580501,029-7011835,93555.0
4604,35.4271702259,-119.251891846,029-7011860,93314.0
4605,35.5298579998,-118.964932,029-7011880,93305.0
4606,35.6644419327,-118.799120366,029-7011900,93250.0
4607,35.7924503521,-118.467158493,029-7011922,93240.0
4608,35.5294693643,-118.835043669,029-7011937,93203.0
4609,35.449575778,-119.07466926,029-7011983,93270.0
4610,35.5399400533,-119.028459316,029-7012013,93304.0
4611,35.790257943,-118.360886389,029-7012160,93238.0
4612,35.5166130468,-118.926031123,029-7012162,93205.0
4613,35.7178751887,-118.939064625,029-7012163,93307.0
4614,35.7914739734,-118.058925352,029-7012164,91780.0
4615,35.7901904218,-118.745320607,029-7012250,93226.0
4616,35.4926760978,-119.313944696,029-7012277,93263.0
4617,35.4492822887,-118.16591855,029-7012395,91105.0
4618,35.7740520988,-119.27621012,029-7012413,93215.0
4619,35.4026094879,-118.791293176,029-7012725,93220.0
4620,35.5135751517,-118.900816258,029-7012849,93205.0
4621,35.6516252215,-117.634291204,029-7012937,93555.0
4622,35.4499672572,-119.296622602,029-7012993,93263.0
4623,35.4926760978,-119.313944696,029-7012998,93263.0
4624,35.4380993232,-119.19426941,029-7013047,93206.0
4625,35.5297366932,-118.959301559,029-7013061,93603.0
4626,35.4488048896,-119.10059872,029-7013068,93312.0
4627,35.4888894962,-119.260664478,029-7013092,93263.0
4628,35.4926758083,-119.313944701,029-7013094,93263.0
4629,35.4962608069,-119.296148548,029-7013102,93263.0
4630,35.4669141051,-119.215605962,029-7013103,93306.0
4631,35.463330745,-119.17130789,029-7013104,93422.0
4632,35.4415536658,-119.163237709,029-7013105,93206.0
4633,35.4486712385,-119.105097977,029-7013112,93312.0
4634,35.4560820105,-119.126860892,029-7013122,93312.0
4635,35.4560411308,-119.153880891,029-7013123,93258.0
4636,35.4962173064,-119.282790499,029-7013128,93263.0
4637,35.4415158526,-119.163292601,029-7013133,93206.0
4638,35.4414266901,-119.100653375,029-7013182,93312.0
4639,35.4486222359,-119.074670382,029-7013183,93270.0
4640,35.5580014427,-119.330615653,029-7013569,93263.0
4641,35.4488859029,-119.207848532,029-7013701,93314.0
4642,35.441184569,-119.109557915,029-7015125,93312.0
4643,35.4416127661,-119.198552152,029-7015131,93250.0
4644,35.4197876554,-119.211958969,029-7015134,93292.0
4645,35.0742286374,-118.558020265,029-7020012,91326.0
4646,34.9536231685,-118.077925203,029-7020014,93523.0
4647,35.0023692574,-117.635601592,029-7020034,93516.0
4648,35.3553181159,-118.736899954,029-7020110,93226.0
4649,35.1094669532,-118.492336469,029-7020176,93561.0
4650,35.3102508322,-119.038957444,029-7020250,93304.0
4651,35.2684221666,-119.07439183,029-7020264,93309.0
4652,35.2678459543,-119.037801362,029-7020266,93313.0
4653,35.3115401664,-118.770644308,029-7021136,93220.0
4654,35.2358739997,-118.730764,029-7021137,93307.0
4655,35.2522794518,-119.003082009,029-7021222,93241.0
4656,35.2600110328,-119.02128854,029-7021231,93301.0
4657,35.2595533223,-119.008096293,029-7021235,93241.0
4658,34.8284431123,-118.170563319,029-7021261,90201.0
4659,35.3553181159,-118.736899954,029-7021270,93226.0
4660,35.0727164448,-118.006549807,029-7021276,93501.0
4661,35.2817647096,-119.109835749,029-7021301,93312.0
4662,35.0272463221,-118.688991109,029-7021381,93063.0
4663,35.2085912564,-119.003147235,029-7021387,93313.0
4664,34.9841589195,-118.846742882,029-7021389,90265.0
4665,35.2233903694,-119.074502813,029-7021477,93531.0
4666,35.2232397373,-118.949925382,029-7021531,93307.0
4667,35.2597458346,-119.070263999,029-7021634,93309.0
4668,35.1152353725,-118.436866067,029-7021637,93561.0
4669,35.3172868956,-118.78959209,029-7021717,93308.0
4670,35.3197718548,-119.007466458,029-7021752,93304.0
4671,35.2091148352,-118.717811385,029-7021879,93531.0
4672,35.0669990171,-118.619509479,029-7021925,93501.0
4673,35.347711911,-119.055617893,029-7022001,93309.0
4674,35.3455102173,-119.056703841,029-7022007,93309.0
4675,35.2961705151,-119.107655873,029-7022014,93276.0
4676,35.2961402508,-119.092165656,029-7022015,93276.0
4677,35.295880083,-119.02859247,029-7022019,93304.0
4678,35.2740821773,-119.021249616,029-7022022,93301.0
4679,35.2525767564,-119.075579779,029-7022025,93241.0
4680,35.3045629149,-119.021221514,029-7022028,93301.0
4681,35.0821885849,-118.291692547,029-7022209,93501.0
4682,35.2091883376,-118.806252809,029-7022234,93203.0
4683,35.2304517465,-119.003146507,029-7022283,93307.0
4684,35.1505992554,-118.896190916,029-7022421,93015.0
4685,34.9518334638,-118.161380055,029-7022461,93523.0
4686,34.9654966524,-118.309846275,029-7022479,90020.0
4687,34.9841372868,-117.703285825,029-7022520,93516.0
4688,35.2384782462,-118.752667234,029-7022600,93220.0
4689,35.2233019613,-119.039131932,029-7022793,93313.0
4690,35.208683402,-118.923364892,029-7022803,93241.0
4691,35.2087020793,-118.914499739,029-7022805,93241.0
4692,35.0083043721,-118.451805319,029-7022900,93240.0
4693,35.2092504649,-118.752574613,029-7023011,93220.0
4694,35.1652295543,-118.756241175,029-7023018,93220.0
4695,35.1652559588,-118.753260162,029-7023019,93313.0
4696,34.8619146677,-118.237978775,029-7023024,90021.0
4697,34.8622363995,-118.467861189,029-7023037,93560.0
4698,34.8186217643,-118.466950558,029-7023082,90291.0
4699,34.8702172216,-118.467565781,029-7023084,93560.0
4700,35.4490950037,-118.338159695,029-7023148,90019.0
4701,34.9654519995,-118.318061999,029-7023198,90018.0
4702,35.1795075843,-118.700576311,029-7023201,93064.0
4703,35.4513150279,-118.312995955,029-7023221,93283.0
4704,35.1065892049,-118.770758745,029-7023395,93203.0
4705,35.1095342719,-118.467861059,029-7023405,93561.0
4706,35.0818932552,-118.310588582,029-7023454,90004.0
4707,35.3394475348,-119.01868315,029-7023470,93304.0
4708,35.1652559588,-118.753260162,029-7023476,93313.0
4709,35.4431390784,-118.460194733,029-7023500,91411.0
4710,35.4170479996,-118.536987,029-7023505,93518.0
4711,35.0408000234,-118.636523493,029-7023604,91304.0
4712,35.0562267848,-118.641548345,029-7023606,91355.0
4713,35.3030795168,-119.050464786,029-7023610,93309.0
4714,35.1939833275,-118.797067593,029-7023766,93040.0
4715,35.3103975054,-119.034467688,029-7025274,93304.0
4716,35.2086667668,-118.941123214,029-7025276,93307.0
4717,35.2377824265,-118.967572107,029-7025277,93307.0
4718,35.2086667668,-118.941123214,029-7025278,93307.0
4719,35.2086515793,-118.94996947,029-7025279,93307.0
4720,35.2670629173,-119.074364407,029-7025293,93309.0
4721,35.3995860561,-119.027960182,029-7030037,93301.0
4722,35.410476342,-119.023310416,029-7030082,93304.0
4723,35.3735969999,-119.056261001,029-7030303,93309.0
4724,35.3904798119,-119.089950864,029-7030319,93305.0
4725,35.3972365355,-119.006634252,029-7030324,93305.0
4726,35.3985149132,-119.021173696,029-7030327,93301.0
4727,35.40865153,-119.011028946,029-7030329,93301.0
4728,35.3839672522,-118.997068693,029-7030331,93301.0
4729,35.3528120646,-119.116656839,029-7030336,93312.0
4730,35.3686031947,-119.038720094,029-7030344,93301.0
4731,35.3640766337,-119.0744708,029-7030345,93309.0
4732,35.3619229998,-119.091821,029-7030395,93309.0
4733,35.3592429661,-118.958650213,029-7031178,93305.0
4734,35.3601534181,-118.921971625,029-7031211,93241.0
4735,35.3835724872,-118.8963159,029-7031389,93301.0
4736,35.4180036751,-119.109782642,029-7031473,93312.0
4737,35.3654066121,-118.894221098,029-7031705,93241.0
4738,35.3907324827,-119.111004929,029-7031740,93312.0
4739,35.3922111214,-118.965145982,029-7032253,93305.0
4740,35.4136668425,-119.029995785,029-7032442,93225.0
4741,35.4214854332,-119.07250864,029-7032740,93270.0
4742,35.4197719821,-119.013211214,029-7033210,93301.0
4743,35.3567319658,-118.940906246,029-7033223,93307.0
4744,35.3548104797,-118.948948352,029-7033226,93307.0
4745,35.4045742937,-119.092219562,029-7035639,93312.0
4746,35.3792865963,-118.905266736,029-7035654,93301.0
4747,35.3544199999,-119.127844212,029-7035663,93261.0
4748,35.3690317585,-118.891976884,029-7035667,93305.0
4749,35.3577581952,-118.958653243,029-7035676,93305.0
4750,35.364318982,-119.074487634,029-7035683,93309.0
4751,35.3532792349,-119.114826078,029-7035685,93312.0
4752,35.3835437259,-119.145517754,029-7040086,93301.0
4753,35.6166115478,-119.689867713,029-7040140,93249.0
4754,35.527456423,-119.868180195,029-7040141,93266.0
4755,35.5714133387,-119.836949988,029-7040142,93249.0
4756,35.0937310251,-119.231499932,029-7040144,93314.0
4757,35.3471699998,-119.167833,029-7040413,93309.0
4758,35.319466603,-119.128001059,029-7040420,93261.0
4759,35.3180797641,-119.05667168,029-7040437,93309.0
4760,35.3032213312,-119.247748807,029-7040438,93314.0
4761,35.3042680363,-119.25235345,029-7040439,93453.0
4762,35.281672596,-119.109836209,029-7040472,93312.0
4763,35.2962124445,-119.145893603,029-7040478,93276.0
4764,35.3483568791,-119.145544153,029-7040492,93309.0
4765,35.3470851567,-119.163255032,029-7040498,93309.0
4766,35.4844572167,-119.842630233,029-7041139,93430.0
4767,35.4873290911,-119.64053046,029-7041149,93432.0
4768,35.5151565058,-119.510083764,029-7041184,93201.0
4769,35.4810972134,-119.509922968,029-7041241,93201.0
4770,35.4564622876,-119.332565825,029-7041242,93263.0
4771,35.2671778457,-119.109784541,029-7041305,93312.0
4772,35.2526000663,-119.163752453,029-7041306,93241.0
4773,34.9435725122,-118.824236819,029-7041320,93203.0
4774,35.107774312,-118.983506084,029-7041388,93305.0
4775,34.8179619843,-118.897780888,029-7041496,93015.0
4776,35.108393805,-119.021350876,029-7041500,93301.0
4777,35.7028283406,-119.54385773,029-7041504,93280.0
