,District,School Code,School Name,number,score,vote
1312,Los Angeles Unified,1931864,Grover Cleveland High,1762,48.9829738933,0.695140327745
1313,Sacramento City Unified,3431012,Burbank (Luther) High,1194,27.7085427136,0.810262114997
1314,Selma Unified,1030758,Selma Independent,76,5.34210526316,0.409964736662
1315,ABC Unified,1931880,Whitney (Gretchen) High,94,98.9468085106,0.669346150659
1316,Kern Union High,1530476,Liberty High,225,48.6755555556,0.298972449739
1317,Santa Rosa High,4930160,Allen (Elsie) High,599,31.101836394,0.688666300768
1318,Vallejo City Unified,4838504,Vallejo High,729,31.8436213992,0.823778345576
1319,Exeter Union High,5431598,Exeter High,305,44.5803278689,0.455
1320,Manhattan Beach Unified,1935808,Mira Costa High,107,77.8598130841,0.682744775044
1321,San Bernardino City Unified,3635844,San Bernardino High,1486,27.5208613728,0.661103761745
1322,Sweetwater Union High,3733953,Mar Vista Senior High,754,42.924403183,0.669663669664
1323,Cotati-Rohnert Park Unified,4930194,"Phoenix High, Cont.",11,22.0,0.729064800041
1324,Los Angeles Unified,1931930,Avalon Continuation,45,18.0,0.810384159139
1325,West Contra Costa Unified,735902,Richmond High,1033,20.1035818006,0.886746643816
1326,Santa Cruz County Office of Education,4430278,Santa Cruz County,170,6.84705882353,0.751190229766
1327,Sanger Unified,1030824,Pathways,35,8.71428571429,0.374449339207
1328,Los Angeles Unified,1931955,"Ellington (Duke) High, Cont.",34,6.05882352941,0.73945599022
1329,San Mateo County Office of Education,113332,Gateway Center,36,0.0,0.772713878794
1330,Pajaro Valley Unified,4430518,Aptos High,278,44.7122302158,0.734965034965
1331,Compton Unified,1931963,Compton High,1436,19.7876044568,0.898423817863
1332,Santa Cruz City High,4437109,Santa Cruz High,177,38.9096045198,0.751190229766
1333,Los Angeles Unified,1931971,Hope (John) Continuation,50,6.26,0.902615006047
1334,Santa Rosa High,4930244,Carrillo (Maria) High,155,53.3677419355,0.760627802691
1335,San Juan Unified,3431111,Casa Roble Fundamental High,299,44.8762541806,0.442007644589
1336,Oxnard Union High,5634761,Rio Mesa High,763,30.1389252949,0.733040003592
1337,Healdsburg Unified,4930251,Marce Becerra Academy,12,17.0,0.767627045027
1338,Los Angeles Unified,1931989,Monterey Continuation,33,33.2424242424,0.884973040556
1339,Oakland Unified,137943,Skyline High,736,41.339673913,0.773475898939
1340,Paradise Unified,432856,Ridgeview High (Continuation),51,9.70588235294,0.195263412276
1341,Los Angeles Unified,1931997,Odyssey Continuation,77,9.35064935065,0.837803249499
1342,Capistrano Unified,113381,San Juan Hills High,404,49.8069306931,0.43391730904
1343,Fresno County Office of Education,1030899,Fresno County Community,61,1.6393442623,0.568887253098
1344,Sonora Union High,5536503,Sonora High,277,49.844765343,0.402743379691
1345,Hacienda la Puente Unified,1939925,Workman (William) High,721,37.3772538141,0.765904748425
1346,Castro Valley Unified,132225,Castro Valley High,381,49.2913385827,0.748513127992
1347,Montebello Unified,1964808,Home/hospital and independent study,63,14.3174603175,0.737907992804
1348,Fresno County Office of Education,1030923,Fresno County Community Day,56,7.33928571429,0.638969873664
1349,West Sonoma County Union High,4930327,Laguna High,11,0.0,0.788591562708
1350,East Side Union High,4332318,Foothill High,104,9.0,0.790654620853
1351,Sonoma County Office of Education,4930343,Alternative Education,80,7.9375,0.723734225331
1352,Salinas Union High,2734556,Salinas High,783,38.3409961686,0.752533507682
1353,Tulare County Office of Education,5430061,Tulare County Court,105,9.68571428571,0.369637305699
1354,Riverbank Unified,5036850,Riverbank High,397,40.476070529,0.511285183218
1355,Covina-Valley Unified,1932086,Covina High,583,51.2967409949,0.70250079139
1356,Gustine Unified,2431807,Gustine High,219,42.1506849315,0.529743048222
1357,Placentia-Yorba Linda Unified,3038023,Valencia High,996,44.0040160643,0.503782332845
1358,Lassen Union High,1833805,Lassen High,125,36.12,0.25216
1359,Cutler-Orosi Joint Unified,5430095,Esperanza High,16,0.0,0.517951572502
1360,Kern Union High,1530708,Bakersfield High,1208,33.1274834437,0.42465976693
1361,Cutler-Orosi Joint Unified,5430103,Yettem Continuation High,22,0.0,0.355570380254
1362,Clovis Unified,1031004,Gateway High (Continuation),110,6.94545454545,0.398396767466
1363,Los Angeles Unified,1932128,Crenshaw Senior High,853,17.6928487691,0.878698742865
1364,Napa Valley Unified,2835601,Napa High,671,31.7108792846,0.635677083333
1365,Glendale Unified,1932144,Crescenta Valley High,296,69.7702702703,0.601872599232
1366,San Bernardino City Unified,3636081,San Gorgonio High,1808,36.9275442478,0.563017261764
1367,Tulare Joint Union High,5430145,Tulare Technical Preparatory,31,7.0,0.509095204347
1368,Clovis Unified,1031053,Clovis High,827,52.7110036276,0.398396767466
1369,Orange Unified,3038098,Villa Park High,455,46.8945054945,0.455688854489
1370,Clovis Unified,113555,Clovis North High,251,64.7529880478,0.405669291339
