,District,School Code,School Name,number,score,vote
151,Placer County Office of Education,3130101,Placer County Court Schools,12,0.0,0.466746794872
152,Modesto City High,5031380,Davis (Grace M.) High,931,41.8635875403,0.557129407737
153,Vista Unified,115451,Major General Raymond Murray,131,10.2595419847,0.523737297133
154,Victor Valley Union High,3638012,Victor Valley High,1792,36.2020089286,0.447736654306
155,Santa Maria Joint Union High,4236030,Santa Maria High,1601,28.0043722673,0.488544474394
156,Willits Unified,2335487,Willits High,307,40.2964169381,0.610826064649
157,Folsom-Cordova Unified,3433216,Folsom High,1432,76.5446927374,0.496486605182
158,Glendale Unified,1934082,Herbert Hoover High,1376,53.4869186047,0.657273715262
159,Roseville Joint Union High,3130119,"Independence High, Alt.",120,48.375,0.465835086665
160,Placer Union High,3130135,Maidu High Independent Study,78,50.1153846154,0.643084541917
161,Fontana Unified,3630555,Fontana Miller (A. B.) High,1817,45.6692350028,0.598276322822
162,Rocklin Unified,3130150,Rocklin High,1337,81.7314884069,0.451236019092
163,Hanford Joint Union High,118919,Sierra Pacific High,613,48.8433931485,0.41235459286
164,Newport-Mesa Unified,3031853,Costa Mesa High,698,53.4813753582,0.47624178429
165,Twin Rivers Unified,3433265,Foothill High,785,44.701910828,0.542284984841
166,Jefferson Union High,4137790,Westmoor High,1282,54.348673947,0.776695791369
167,Roseville Joint Union High,3130176,Woodcreek High,1600,73.593125,0.516927675612
168,Roseville Joint Union High,3130184,Granite Bay High,1612,80.2655086849,0.402407566638
169,San Diego Unified,3730231,Twain High,153,17.045751634,0.63646714996
170,Los Angeles Unified,1934157,Huntington Park Senior High,2564,30.5916536661,0.876167739257
171,Fremont Union High,4334421,Lynbrook High,1316,88.4247720365,0.737441286522
172,Huntington Beach Union High,3031895,Edison High,1737,75.7299942429,0.472830529622
173,Rocklin Unified,3130200,Victory High,37,28.0,0.451236019092
174,Rocklin Unified,3130218,Rocklin Independent (Alte,66,36.4696969697,0.451236019092
175,Upland Unified,3637584,Upland High,2550,58.1694117647,0.610185756392
176,Placentia-Yorba Linda Unified,3031929,El Dorado High,1334,70.7736131934,0.503782332845
177,Fremont Union High,4334462,Monta Vista High,1833,90.937806874,0.810852120749
178,Chaffey Joint Union High,3630571,Rancho Cucamonga High,2387,68.4147465438,0.475426024151
179,Milpitas Unified,4334470,Milpitas High,2134,68.8434864105,0.761451562984
180,Placentia-Yorba Linda Unified,3031945,El Camino Real Continuation Hi,115,10.7391304348,0.503782332845
181,Poway Unified,118935,Del Norte High,1292,78.1965944272,0.480098943108
182,Conejo Valley Unified,5637004,Thousand Oaks High,1757,73.6550939101,0.573899239703
183,Orange Unified,3031952,El Modena High,1525,66.0590163934,0.581574185766
184,San Francisco Unified,3834769,O'Connell (John) Alternative,299,33.8361204013,0.927743252017
185,Placer County Office of Education,3130259,Placer County Community Schoo,110,18.2727272727,0.466746794872
186,Inglewood Unified,1934231,Inglewood High,1050,25.24,0.841366589141
187,Morgan Hill Unified,4334488,"Central High, Cont.",68,19.0,0.62508259548
188,Oakland Unified,107417,Leadership Prep High,94,10.914893617,0.879256384577
189,Inglewood Unified,1934249,Hillcrest High,36,6.0,0.841366589141
190,Mt. Diablo Unified,730044,Northgate High,1107,77.9882565492,0.675010429704
191,Newport-Mesa Unified,3032000,Estancia High,825,45.8460606061,0.47624178429
192,San Ramon Valley Unified,730051,California High,1836,80.3752723312,0.689691871072
193,Tahoe-Truckee Joint Unified,3138500,Tahoe Truckee High,395,63.7012658228,0.738916256158
194,Roseville Joint Union High,3130309,"Adelante High, Cont.",94,5.01063829787,0.465835086665
195,San Bernardino County Office of Educatio,107466,Community/Independent Altern.,148,11.3986486486,0.743398985121
196,Oakland Unified,115667,Oakland International High,252,0.603174603175,0.949256342957
197,Palm Springs Unified,3335130,Palm Springs High,1518,52.7839262187,0.614053395947
198,Ceres Unified,5030879,Ceres High,976,53.2151639344,0.549878345499
199,Banning Unified,3330214,Banning High,817,31.05875153,0.449500318945
200,Antioch Unified,730101,Live Oak High (Continuation),66,11.0,0.671317619435
201,Turlock Unified,5036884,"Roselawn High, Cont.",107,0.719626168224,0.616432613708
202,Riverside Unified,115709,Riverside Virtual,65,58.4461538462,0.55196454629
203,Galt Joint Union High,3433471,Galt High,650,54.8307692308,0.473642263464
204,Acalanes Union High,107524,Acalanes Center for Independe,30,43.5,0.770895807208
205,Victor Valley Union High,3630100,Goodwill High,166,3.80120481928,0.499383401159
206,Los Angeles Unified,1934371,Thomas Jefferson Senior High,981,18.8899082569,0.922107850668
207,California Education Authority,3990025,Chaderjian (N.A.) High,57,1.57894736842,0.484574111335
208,Tustin Unified,3032109,Foothill High,1763,77.2756664776,0.624855443582
209,Santa Ynez Valley Union High,4236345,Santa Ynez Valley Union High,707,68.6237623762,0.605429172242
210,West Sonoma County Union High,4930400,Analy High,922,64.3796095445,0.788591562708
211,Sequoia Union High,4138053,Woodside High,1147,59.1115954664,0.786446020489
212,Pittsburg Unified,730184,Riverside High (Continuation),119,5.1512605042,0.811901646119
213,Rialto Unified,3630159,Milor Continuation High,78,6.0,0.797048080953
214,William S. Hart Union High,1934421,"Bowman (Jereann) High, Cont.",147,17.0,0.45738545338
215,Sutter Union High,5137500,Sutter High,474,48.0464135021,0.351928692178
216,Huntington Beach Union High,3032158,Fountain Valley High,2535,79.3218934911,0.534994634553
217,San Ramon Valley Unified,730218,Venture (Alternative),217,56.8986175115,0.711773832098
218,Los Angeles Unified,1934454,David Starr Jordan Senior Hig,546,19.4157509158,0.91624251497
219,South San Francisco Unified,4130324,"Baden High, Cont.",55,11.6363636364,0.823785517874
220,Castro Valley Unified,132225,Castro Valley High,2024,67.8562252964,0.748513127992
221,Contra Costa County Office of Education,730242,Delta Vista High,55,14.6909090909,0.545821607733
222,Long Beach Unified,1934470,Jordan High,2558,27.429241595,0.777751852068
223,Mountain View-Los Altos Union High,4334728,Mountain View High,1251,75.4428457234,0.829648526077
224,Morongo Unified,3630217,Sky Alternative/Cont.,30,20.0,0.330801687764
225,Mountain View-Los Altos Union High,4334736,"Alta Vista High, Cont.",96,40.6666666667,0.829648526077
226,Napa Valley Unified,2835601,Napa High,1399,51.8556111508,0.635677083333
227,Antioch Unified,730259,Prospects High (Alternative),199,20.9447236181,0.671317619435
228,Los Banos Unified,2434207,Los Banos High,764,49.8089005236,0.609182058047
229,Rim of the World Unified,3630241,Mountain High,67,13.1343283582,0.416916018352
230,West Contra Costa Unified,730275,North Campus Continuation,80,2.475,0.870163170163
231,Acalanes Union High,730283,Acalanes High,991,88.038345106,0.772479288745
232,West Contra Costa Unified,730291,Middle College High,224,81.1830357143,0.870163170163
233,Konocti Unified,107706,Blue Heron,25,4.48,0.431428571429
234,Milpitas Unified,4331039,Calaveras Hills,66,19.0,0.761451562984
235,Silver Valley Unified,3630274,Silver Valley High,310,49.9677419355,0.383355350066
236,Yuba City Unified,107722,River Valley High,1211,49.941370768,0.436825813714
237,Mt. Diablo Unified,730317,Horizons Alternative,110,38.0272727273,0.706974540128
238,Kerman Unified,1033422,Enterprise High,57,17.649122807,0.604410751206
239,Bear Valley Unified,3630290,"Chautauqua High, Cont.",67,28.2985074627,0.359212738602
240,San Diego County Office of Education,115923,South Region Community,285,6.01754385965,0.754522217853
241,West Contra Costa Unified,730325,Vista High (Alternative),116,19.7672413793,0.870163170163
242,Kerman Unified,1033430,Kerman High,877,52.0342075257,0.604410751206
243,Alhambra Unified,1934553,Mark Keppel High,1818,69.0533553355,0.663436301232
244,San Diego County Office of Education,115931,Hope Region Community,14,14.0,0.703490464196
245,Northern Humboldt Union High,1230044,"Pacific Coast High, Cont.",17,33.0,0.84499448597
246,Mt. Diablo Unified,730333,Gateway High (Continuation),15,0.0,0.811901646119
247,Northern Humboldt Union High,1230051,Tsurai High (Continuation),16,19.0,0.84499448597
248,San Bernardino City Unified,3630308,San Andreas High,254,1.0,0.540065016539
249,Mt. Diablo Unified,730341,"Nueva Vista High, Cont.",24,13.0,0.66013560674
250,Yucaipa-Calimesa Joint Unified,3638509,Yucaipa High,1850,57.067027027,0.383247817085
251,Los Angeles Unified,120360,Daniel Pearl Journalism & Comm,268,70.7126865672,0.768974432634
252,Mt. Diablo Unified,730358,Prospect High (Continuation),31,16.0,0.706974540128
253,San Diego County Office of Education,115964,Mountain Region Court,146,7.49315068493,0.67032967033
254,Gilroy Unified,4334850,Mt. Madonna High,149,9.15436241611,0.697410402909
255,San Diego County Office of Education,115972,Mesa Region Court,256,11.7578125,0.65646846576
256,La Canada Unified,1934611,La Canada High,1076,89.9739776952,0.590101694915
257,Liberty Union High,107797,Heritage High,1621,73.0228254164,0.571727092258
258,San Mateo County Office of Education,4130076,Hillcrest at Youth Services C,50,1.9,0.797596821294
259,San Diego County Office of Education,115998,San Pasqual Academy,73,22.0273972603,0.515933646186
260,Chaffey Joint Union High,3630373,Etiwanda High,2248,60.5471530249,0.52787952788
261,Manteca Unified,3935111,"Calla High, Cont.",116,4.0,0.507855822551
262,San Diego County Office of Education,116020,East Region Court,46,0.0,0.613442403744
263,Mt. Diablo Unified,730424,Summit High (Continuation),27,7.0,0.66013560674
264,Colton Joint Unified,3630399,Washington High,103,10.3980582524,0.621570090359
265,Twin Rivers Unified,3433794,Grant Union High,1347,33.0846325167,0.606024488027
266,Hesperia Unified,3630407,Hesperia High,1348,42.7270029674,0.346627880273
267,Martinez Unified,730440,Vicente Martinez High,78,14.5512820513,0.73651024615
268,Long Beach Unified,1934678,Lakewood High,2824,52.545325779,0.627080240644
269,Apple Valley Unified,3630423,Apple Valley High,1354,56.6580502216,0.412444444444
270,Morongo Unified,3638616,Yucca Valley High,913,52.8411829135,0.330801687764
271,Liberty Union High,730457,Freedom High,1762,56.4880817253,0.567729804007
272,San Bernardino County Office of Educatio,3630431,Detention and Assessment,97,3.15463917526,0.621570090359
273,Antioch Unified,730465,Deer Valley High,1841,53.1721890277,0.720506845325
274,Martinez Unified,730473,Briones (Alternative),37,26.9189189189,0.73651024615
275,Upland Unified,3630456,Hillside High,106,15.0,0.610185756392
276,Apple Valley Unified,3630464,"Willow Park High, Cont.",17,18.0,0.412444444444
277,Norwalk-La Mirada Unified,1934728,La Mirada High,1559,58.7677998717,0.651520069242
278,Tamalpais Union High,2131340,Sir Francis Drake High,642,80.515576324,0.842657342657
279,Lake Elsinore Unified,107920,Lakeside High,1246,51.2568218299,0.418744769874
280,Kern Union High,1533330,Highland High,1302,47.7788018433,0.288645690834
281,Denair Unified,5031521,Denair High,270,36.8592592593,0.515901060071
282,Martinez Unified,730549,Alhambra Senior High,883,69.1381653454,0.73651024615
283,Fullerton Joint Union High,3032505,Fullerton Un. High,1554,58.1081081081,0.607724006762
284,Chino Valley Unified,3630522,Ruben S. Ayala High,1833,74.3622476814,0.56642519685
285,Rialto Unified,3630530,Zupanic High,32,16.0,0.797048080953
286,Vallejo City Unified,4870581,Home/hospital and independent study,50,26.42,0.81387755102
287,Los Angeles Unified,124362,Valley Academy of Arts and Sc,779,47.5430038511,0.607977991747
288,Modesto City High,5030135,Johansen (Peter) High,1193,44.92372171,0.298161470823
289,Liberty Union High,730572,Independence High,251,30.9243027888,0.571727092258
290,Hacienda la Puente Unified,1934801,La Puente High,1122,44.132798574,0.765904748425
291,Los Angeles Unified,124370,"Arts, Theatre, Entertainment",308,36.5876623377,0.823900205693
292,Folsom-Cordova Unified,113571,Vista del Lago High,1056,77.9393939394,0.496486605182
293,San Bernardino City Unified,3630548,Alternative Learning Cent,45,24.8666666667,0.540065016539
294,Palo Verde Unified,3335759,Palo Verde High,660,29.8151515152,0.466775599129
295,Kingsburg Joint Union High,1033695,Kingsburg High,785,57.0089171975,0.350026357406
296,Lucerne Valley Unified,3630563,Lucerne Valley High,165,35.2484848485,0.290057518488
297,Los Angeles Unified,124388,Social Justice Humanitas,336,46.6011904762,0.823900205693
298,West Contra Costa Unified,730598,Hercules High,723,50.0262793914,0.796276929513
299,Kings Canyon Joint Unified,1033703,Kings Canyon Continuation,70,10.4,0.528384279476
300,Konocti Unified,1730027,Carle (William C.) High (Cont,57,21.2456140351,0.431428571429
301,Los Angeles Unified,124396,Academy of Scientific Explora,258,40.023255814,0.823900205693
302,Los Angeles Unified,124404,Teacher Preparation Acad #5F,282,17.6843971631,0.823900205693
303,Contra Costa County Office of Education,730614,Golden Gate,82,3.62195121951,0.73651024615
304,Los Angeles Unified,124412,Los Angeles River,231,32.645021645,0.843943498452
305,Kingsburg Joint Union High,1033729,Oasis Continuation High,32,21.65625,0.350026357406
306,Los Angeles Unified,124420,Schl - History & Dramatic Arts,217,46.8571428571,0.843943498452
307,Rialto Unified,3630597,Rialto High,2097,41.1664282308,0.797048080953
308,Coast Unified,4032009,Coast Union High,164,61.5426829268,0.607917958502
309,Whittier Union High,1934868,La Serna High,1990,62.1527638191,0.593833692599
310,Los Angeles Unified,124438,ARTLAB @ Sotomayor,198,31.9696969697,0.843943498452
311,Ceres Unified,108076,Central Valley High,1252,47.8809904153,0.549878345499
312,Los Angeles Unified,124461,Social Justice: Global Issues,407,19.2776412776,0.922107850668
313,Rocklin Unified,108084,Whitney High,1315,74.7254752852,0.451236019092
314,Kings Canyon Joint Unified,108092,Orange Cove High,412,42.6359223301,1.0
315,Livermore Valley Joint Unified,132670,Del Valle Continuation High,41,12.2926829268,0.429708222812
316,Los Angeles Unified,124479,Social Justice: Fine and Perf,431,20.8236658933,0.922107850668
317,Konocti Unified,1730118,Richard H. Lewis Alternative,57,25.2105263158,0.431428571429
318,Los Angeles Unified,124487,Public Svs South Region HS#2,278,17.4784172662,0.924713206895
319,Centinela Valley Union High,1934926,Lawndale High,1645,51.4613981763,0.75959933222
320,Los Angeles Unified,124495,Comm & Tech-SRH#2B,267,12.4194756554,0.924713206895
321,Oakland Unified,132688,Dewey Academy,65,0.0,0.92997246108
322,Los Angeles Unified,124503,Green Design So Region HS#2C,278,21.0935251799,0.924713206895
323,Montebello Unified,1996388,Montebello Community Day,62,3.43548387097,0.737907992804
324,Los Angeles Unified,124511,Performing Arts Comm SRH#2,258,15.6782945736,0.924713206895
325,Dublin Unified,132704,Dublin High,1234,73.7803889789,0.700857618296
326,Lincoln Unified,3933793,"Larsson (Sture) High, Cont.",123,18.4634146341,0.594881537774
327,Kern Union High,1533538,Kern Valley High,327,38.1467889908,0.254545454545
328,East Side Union High,4335204,Oak Grove High,1478,42.4113667118,0.723253757737
329,Lincoln Unified,3933801,Lincoln High,1920,55.3234375,0.594881537774
330,Los Angeles Unified,124529,Rancho Dominguez Preparatory,663,41.3861236802,0.737823921668
331,Lake Elsinore Unified,116343,Keith McCarthy Academy,78,13.1794871795,0.418744769874
332,Barstow Unified,3630712,Central High (Continuation),177,3.54237288136,0.488238562697
333,Sweetwater Union High,116350,Bounce Back Independent Study,544,17.0,0.754016957886
334,Fairfield-Suisun Unified,124545,Dover Bridge to Success,15,20.0,0.649664153932
335,Montebello Unified,124552,Applied Technology Center,223,48.0,0.737907992804
336,Emery Unified,132746,Emery Secondary,163,26.3312883436,0.915275200989
337,California Education Authority,5637780,Perry (Mary B.) High,111,0.0,0.562587476419
338,Hesperia Unified,3630746,Sultana High,1520,50.4052631579,0.346627880273
339,Fontana Unified,108191,Summit High,1662,49.8140794224,0.598276322822
340,Delano Joint Union High,116384,Robert F. Kennedy High,700,42.81,0.800452147702
341,Kern Union High,116392,Independence High,1267,54.0370955012,0.815833333333
342,Garden Grove Unified,3032752,Garden Grove High,1695,59.4383480826,0.646146252027
343,Redlands Unified,3630779,Redlands East Valley High,1587,61.7788279773,0.560438237419
344,Gateway Unified,4531901,Central Valley High,527,49.5863377609,0.318652162377
345,Lodi Unified,108225,Ronald E. McNair High,1277,38.70321065,0.568053440739
346,Salinas Union High,124610,El Puente,163,11.754601227,0.766725159026
347,Victor Valley Union High,3630787,Silverado High,2500,36.9028,0.562874603361
348,El Dorado Union High,930081,Oak Ridge High,1628,80.4606879607,0.455197962491
349,Centinela Valley Union High,1935048,Leuzinger High,1023,34.5806451613,0.75959933222
350,Anaheim Union High,3032786,"Gilbert High, Cont.",278,9.18345323741,0.639949943388
351,Barstow Unified,3630803,Barstow High,998,39.8166332665,0.488238562697
352,Hesperia Unified,3630811,Shadow Ridge,94,14.9468085106,0.346627880273
353,Laton Joint Unified,1033950,Laton High,142,40.9577464789,0.346239761727
354,Roseville Joint Union High,116459,Antelope High,1282,63.4274570983,0.514728477984
355,Antioch Unified,730861,Antioch High,1303,40.3837298542,0.671317619435
356,Antelope Valley Union High,100081,William J. (Pete) Knight High,2287,40.5548753826,0.55445193331
357,Chaffey Joint Union High,3630845,Chaffey Community Day,235,21.9234042553,0.740069892208
358,San Diego County Office of Education,124677,East Region Community-El Cajon,56,12.625,0.613442403744
359,Linden Unified,3933959,Linden High,520,56.3326923077,0.871118012422
360,San Diego County Office of Education,124685,East Region Community-La Mesa,75,7.13333333333,0.613442403744
361,Alameda City Unified,132878,Encinal High,728,51.8337912088,0.891270112975
362,Los Angeles Unified,1935121,Abraham Lincoln Senior High,1339,36.8319641524,0.854827231755
363,San Diego County Office of Education,124693,North Region Community-Escondi,82,6.14634146341,0.485431302545
364,Oakdale Joint Unified,5030192,Valley Oak Junior and Senior,37,5.2972972973,0.381089459699
365,Yuba City Unified,5130018,Powell (Albert) Cont.,149,15.0,0.402011581835
366,Perris Union High,3335973,Perris,1837,35.6243875885,0.624669797476
367,San Dieguito Union High,3737384,"Sunset High, Cont.",87,30.8275862069,0.639365324083
368,Woodland Joint Unified,5738802,Woodland Senior High,876,46.2956621005,0.655936454849
369,Apple Valley Unified,3630894,Granite Hills High,1112,46.5179856115,0.285087719298
370,San Diego County Office of Education,124719,North Region Community-San Mar,77,14.4675324675,0.485431302545
371,Mariposa County Unified,2230068,Sierra Home,22,31.5,0.395136778116
372,Fontana Unified,3630902,Kaiser (Henry J.) High,1703,42.0111567821,0.782992589478
373,Kingsburg Joint Union High,124727,Kingsburg Independent Study H,27,15.0,0.350026357406
374,East Side Union High,4335428,Overfelt (William C.) Hig,1042,31.8857965451,0.796362220492
375,San Dieguito Union High,3737418,San Dieguito High Academy,1179,77.673452078,0.639365324083
376,Live Oak Unified,5130059,Valley Oak Continuation High,14,7.0,0.486523370863
377,Santa Ana Unified,108365,Segerstrom High,1786,62.9826427772,0.673099513341
378,Mariposa County Office of Education,2230100,Juvenile Hall/Community,11,27.0,0.395136778116
379,Tustin Unified,3032919,"Hillview High, Cont.",107,11.8878504673,0.624855443582
380,Yuba City Unified,5130075,Yuba City Unified Alter.,94,25.8936170213,0.402011581835
381,Woodland Joint Unified,5738810,"Cache Creek High, Cont.",72,7.0,0.598051157125
382,Tulare Joint Union High,116368,Mission Oak High,1043,47.656759348,0.509095204347
383,Poway Unified,3735867,Poway High,1728,73.9872685185,0.473045822102
384,Kern Union High,100198,Golden Valley High,1720,38.138372093,0.568197553658
385,Huntington Beach Union High,3032943,Huntington Beach High,2051,74.0156021453,0.452202878512
386,Northern Humboldt Union High,1230705,Arcata High,547,67.1151736746,0.84499448597
387,Sierra-Plumas Joint Unified,4634259,Loyalton High,76,59.2105263158,0.752427184466
388,San Bernardino County Office of Educatio,3630969,Desert Mountain Community Day,94,4.09574468085,0.285087719298
389,Modesto City High,5031802,Thomas Downey High,1309,48.4278074866,0.503361941726
390,Mountain Valley Unified,5337407,Hayfork High,65,50.7692307692,0.449406444319
391,San Bernardino County Office of Educatio,3630977,East Valley Community Day,117,2.40170940171,0.621570090359
392,Twin Rivers Unified,3434370,Highlands High,540,40.9462962963,0.512501104338
393,San Bernardino County Office of Educatio,3630985,West End Community Day,104,7.46153846154,0.654796174204
394,Corcoran Joint Unified,1632140,Kings Lake Education Center,20,6.0,0.573102678571
395,Hacienda la Puente Unified,1935246,Los Altos High,1374,60.3755458515,0.629021981523
396,Hayward Unified,133009,Brenkwitz High,65,11.0,0.819102405629
397,Maricopa Unified,1533843,Maricopa High,51,21.862745098,0.425326818962
398,Summerville Union High,5536750,Summerville High,298,63.3020134228,0.501577287066
399,Coachella Valley Unified,100255,Desert Mirage High,1279,28.7028928851,0.423395445135
400,Apple Valley Unified,3631009,High Desert Premier Academy,223,9.08968609865,0.412444444444
401,Chino Valley Unified,3631017,Chino Hills High,2254,67.2834960071,0.56642519685
402,San Mateo Union High,4130738,Capuchino High,784,55.612244898,0.773506840174
403,Bonita Unified,1937739,San Dimas High,910,61.9736263736,0.532519190509
404,Corcoran Joint Unified,1632207,Corcoran High,647,42.0216383308,0.573102678571
405,Chaffey Joint Union High,3631058,Los Osos High,2297,67.8232477144,0.432260912753
406,Grossmont Union High,100313,Gateway West,14,14.0,0.54501942677
407,Bear Valley Unified,3631066,Big Bear High,551,55.5589836661,0.359212738602
408,Norwalk-La Mirada Unified,1933647,Glenn (John H.) High,1209,40.0206782465,0.66824754731
409,Anaheim Union High,3033057,Katella High,1908,47.1823899371,0.570533680443
410,River Delta Joint Unified,4835302,Rio Vista High,239,53.4142259414,0.542412270509
411,San Bernardino City Unified,3631082,Arroyo Valley,1840,35.5010869565,0.736587270597
412,San Mateo Union High,4130472,Burlingame High,951,76.698212408,0.771918338194
413,San Bernardino City Unified,3631090,Middle College,111,83.8378378378,0.743398985121
414,Walnut Valley Unified,1937747,Ron Hockwalt Academies (Conti,19,11.0,0.622432392493
415,Acalanes Union High,731125,Campolindo High,915,89.1956284153,0.704480874317
416,Los Angeles Unified,1935352,Los Angeles Senior High,1369,30.4441197955,0.855435342607
417,Gridley Unified,433953,Gridley High,484,51.6694214876,0.38407079646
418,Fresno Unified,108555,Design Science Early College,153,88.2156862745,0.638969873664
419,Oakdale Joint Unified,5031950,East Stanislaus High,58,1.96551724138,0.381089459699
420,Anaheim Union High,3033115,John F. Kennedy High,1708,77.3641686183,0.620361429163
421,San Marcos Unified,3737632,San Marcos High,1585,75.5791798107,0.556289356474
422,Kern Union High,116400,Mira Monte High,1337,34.0800299177,0.568197553658
423,Riverside Unified,3336237,Polytechnic High,2044,51.042074364,0.55196454629
424,North Monterey County Unified,2730034,North Monterey County High,830,42.6301204819,0.724327897752
425,Chaffey Joint Union High,3631157,Colony High,1514,49.5990752972,0.584564584732
426,Lynwood Unified,1935428,Vista High (Continuation),51,2.0,0.818173573955
427,Lynwood Unified,1935436,Lynwood High,1727,31.3190503764,0.818173573955
428,Gonzales Unified,2730067,Somavia High,19,0.0,0.699789177793
429,South Monterey County Joint Union High,2730083,Portola-Butler Continuation H,44,5.0,0.708883025506
430,Oxnard Union High,5630066,"Frontier High, Cont.",208,6.67307692308,0.562587476419
431,Laguna Beach Unified,3033206,Laguna Beach High,706,84.6175637394,0.55997588909
432,Salinas Union High,2730109,Alisal High,1713,32.7297139521,0.845149851011
433,Monterey County Office of Education,2730117,Wellington Smith,71,5.46478873239,0.766725159026
434,Kern Union High,125062,Tierra Del Sol Continuation Hi,135,3.19259259259,0.568197553658
435,Jurupa Unified,3330412,Jurupa Valley High,1243,36.7256637168,0.58273381295
436,Sacramento City Unified,3434636,Johnson (Hiram W.) High,1011,31.3570722057,0.797459584296
437,North Monterey County Unified,2730125,North Monterey County Ctr,52,38.4615384615,0.638313875535
438,Fortuna Union High,108688,Academy of the Redwoods,175,76.6857142857,0.516473887136
439,Conejo Valley Unified,5630108,"Conejo Valley High, Cont.",107,15.1308411215,0.493549203137
440,North Monterey County Unified,2730141,"Central Bay High, Cont.",67,7.74626865672,0.638313875535
441,Los Angeles Unified,1935519,Manual Arts Senior High,1942,19.5890834192,0.87685560054
442,Elk Grove Unified,116897,Cosumnes Oaks High,1215,65.2353909465,0.635654169855
443,Conejo Valley Unified,5630116,Westlake High,1707,82.338019918,0.53258887876
444,Palo Alto Unified,4335782,Palo Alto High,1336,81.8188622754,0.900408841191
445,Delano Joint Union High,100529,Cesar E. Chavez High,950,59.7663157895,0.800452147702
446,Oak Park Unified,5630132,Oak Park High,1060,91.1990566038,0.679618001047
447,Los Angeles Unified,1932318,Eagle Tree Continuation,72,5.54166666667,0.776502242152
448,Salinas Union High,2730166,Everett Alvarez High,1626,44.7207872079,0.766725159026
449,South Monterey County Joint Union High,2730174,Greenfield High,578,32.553633218,0.578772189349
450,Butte Valley Unified,4731253,Butte Valley High,60,36.5166666667,0.231517509728
451,Sequoia Union High,125120,Sequoia Community Day,47,2.29787234043,0.865714786265
452,McFarland Unified,1534155,McFarland High,541,29.7578558226,0.552551020408
453,Yucaipa-Calimesa Joint Unified,101410,Oak View High School & Educat,80,6.2625,0.383247817085
454,Soledad Unified,2730190,Soledad High,917,32.0534351145,0.819921302369
455,Los Angeles Unified,1935568,John Marshall Senior High,1982,49.8289606458,0.690659481653
456,Elk Grove Unified,108753,Pleasant Grove High,1792,71.2405133929,0.53358802929
457,Los Angeles Unified,116954,Jack London Community Day,57,16.1754385965,0.743107540624
458,Fillmore Unified,5630173,Sierra High,55,13.0,0.614634146341
459,Long Beach Unified,125153,Beach High-ILP,260,5.75384615385,0.575231756596
460,Tulelake Basin Joint Unified,4737250,Tulelake High,106,44.3018867925,0.294797687861
461,Soledad Unified,2730216,Chalone High,16,6.0,0.819921302369
462,Oakland Unified,125161,Castlemont High,135,24.0,0.879256384577
463,Mt. Diablo Unified,731380,Clayton Valley High,1319,58.0856709629,0.66013560674
464,Oak Park Unified,5630199,"Oak View High, Cont.",15,7.0,0.679618001047
465,Bellflower Unified,1935618,Mayfair High,1571,55.6823679185,0.728351881293
466,Moorpark Unified,5630215,Community High,78,18.858974359,0.518262586377
467,Kelseyville Unified,1734359,Kelseyville High,393,43.3740458015,0.532676348548
468,Ventura County Office of Education,5630223,Providence,74,9.78378378378,0.647087467283
469,Sacramento City Unified,3434768,Kennedy (John F.) High,1344,54.0245535714,0.746039824416
470,Chawanakee Unified,117010,Minarets High,203,64.684729064,0.315913688469
471,Livermore Valley Joint Unified,133397,Granada High,1438,72.6891515994,0.429708222812
472,Monterey County Office of Education,2730265,Salinas Community,176,9.17613636364,0.766725159026
473,Amador County Unified,330019,"Independence High, Cont.",41,16.3170731707,0.385672227674
474,Placer Union High,3131687,"Chana High, Cont.",99,11.2222222222,0.643084541917
475,Folsom-Cordova Unified,3434792,"Kinney High, Cont.",109,13.3486238532,0.513401072086
476,Simi Valley Unified,5630249,Monte Vista,104,43.3653846154,0.502965372106
477,Riverside Unified,3336492,Ramona High,1495,48.4180602007,0.554218787348
478,Novato Unified,2132272,Novato High,1014,65.124260355,0.740899191039
479,Grossmont Union High,3737905,Santana High,936,63.9508547009,0.371937452964
480,Willows Unified,1132851,Willows High,333,35.9249249249,0.319185059423
481,Los Angeles Unified,117051,Edward R. Roybal Learning Cen,1139,28.9920983319,0.868001251173
482,Ventura Unified,5630272,Pacific High,100,10.31,0.640656361139
483,Amador County Unified,330050,North Star Independent Study,57,23.0877192982,0.385672227674
484,Los Angeles Unified,117069,Helen Bernstein High,778,23.3984575835,0.869295923769
485,Los Angeles Unified,117077,Academic Performance Excellenc,215,25.023255814,0.869295923769
486,Ventura Unified,5630298,El Camino High,221,79.8823529412,0.733727810651
487,Oakland Unified,100701,MetWest,96,30.4583333333,0.92997246108
488,Beverly Hills Unified,1930981,Beverly Hills High,1406,79.7695590327,0.720806916427
489,San Diego Unified,3737962,Garfield High,125,11.4,0.703490464196
490,El Dorado Union High,936302,Ponderosa High,1317,66.1176917236,0.378048780488
491,Simi Valley Unified,5630322,Santa Susana High,959,81.4744525547,0.510060259422
492,Ventura Unified,5630348,Foothill Technology High,769,87.6618985696,0.640656361139
493,Sacramento City Unified,108951,Arthur A. Benjamin Health Pro,254,39.6181102362,0.813576409309
494,Red Bluff Joint Union High,5237151,"Salisbury High, Cont.",70,12.8285714286,0.313456053928
495,Moorpark Unified,5630371,Moorpark College,51,71.0,0.518262586377
