,District,District Code,School Code,School Name,number,score,vote
344,Roseville Joint Union High,66928,3130119,"Independence High, Alt.",41,31.4634146341,0.465835086665
345,San Diego Unified,68338,107052,San Diego Business,147,38.9047619048,0.703490464196
346,Claremont Unified,64394,1931823,Claremont High,879,65.6916951081,0.593502314996
347,San Diego County Office of Education,10371,115949,Metro Region Community,114,8.14035087719,0.703490464196
348,Oakland Unified,61259,102962,E. Oakland Sch. of the Arts,39,15.9487179487,0.879256384577
349,Campbell Union High,69401,4331955,Del Mar High,425,43.6635294118,0.769785351466
350,Val Verde Unified,75242,109108,Citrus Hill High,791,39.5676359039,0.599527085125
351,Lindsay Unified,71993,5432414,Lindsay Senior High,378,35.6666666667,0.449897750511
352,Sequoia Union High,69062,4135687,"Redwood High, Cont.",78,10.3076923077,0.847305389222
353,Yuba City Unified,71464,5139001,Yuba City High,657,46.4809741248,0.402011581835
354,Garden Grove Unified,66522,3035706,Rancho Alamitos High,704,50.0838068182,0.61663399608
355,San Luis Coastal Unified,68809,4036703,San Luis Obispo High,505,66.4891089109,0.644798745426
356,Lodi Unified,68585,3934783,Lodi High,705,49.5517730496,0.501566784175
357,Williams Unified,61622,637504,Williams High,131,25.5877862595,0.32895401718
358,Hemet Unified,67082,3332673,Hemet High,760,55.5671052632,0.399497487437
359,Merced Union High,65789,2433605,Livingston High,365,48.3726027397,0.572062084257
360,San Diego Unified,68338,107078,Kearny Digital Media & Design,131,65.0381679389,0.63646714996
361,Vista Unified,68452,3732039,Alta Vista High (Continuation,50,10.0,0.523737297133
362,Morongo Unified,67777,3630209,Monument Alternative/Continuat,13,38.0,0.330801687764
363,Berkeley Unified,61143,134924,Berkeley Technology,29,4.0,0.95595970901
364,Anderson Union High,69856,4530762,North Valley High,35,2.74285714286,0.253796337651
365,Temecula Valley Unified,75192,3330636,Susan H. Nelson High,38,31.5526315789,0.408742194469
366,Vacaville Unified,70573,4833869,Country High,37,3.0,0.570959803117
367,San Diego Unified,68338,107086,Kearny SCT,142,55.2676056338,0.63646714996
368,San Diego County Office of Education,10371,124685,East Region Community-La Mesa,48,8.79166666667,0.613442403744
369,Fall River Joint Unified,69989,4533600,Fall River Junior-Senior High,62,59.8870967742,0.330275229358
370,Wasco Union High,63859,1536440,Wasco High,600,42.57,0.391639871383
371,San Lorenzo Unified,61309,137810,San Lorenzo High,524,25.0381679389,0.789598540146
372,Stockton Unified,68676,3930211,Jane Frederick High,70,4.4,0.702338562217
373,Murrieta Valley Unified,75200,3330644,Creekside High,44,25.0,0.551023137622
374,Escondido Union High,68106,3732054,"Valley High, Cont.",174,4.35632183908,0.369605142332
375,Fullerton Joint Union High,66514,3032505,Fullerton Un. High,724,57.0,0.607724006762
376,Fairfield-Suisun Unified,70540,124545,Dover Bridge to Success,11,18.0,0.649664153932
377,Imperial Unified,63164,1335900,Imperial High,378,61.9365079365,0.610309278351
378,Kern Union High,63529,1536606,West High,713,40.0897615708,0.40262955988
379,Folsom-Cordova Unified,67330,3430501,"Walnutwood High, Alt.",31,38.6774193548,0.513401072086
380,San Jose Unified,69666,4330080,Gunderson High,403,40.1712158809,0.726104035234
381,Carlsbad Unified,73551,3730017,Carlsbad Village Academy,38,20.6842105263,0.549352222947
382,Carpinteria Unified,69146,4230587,Carpinteria Senior High,234,45.4615384615,0.670029051001
383,Orange Unified,66621,3035748,Richland Continuation High,112,14.0,0.569069526537
384,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,771,51.673151751,0.658152554234
385,Selma Unified,62430,1030758,Selma Independent,19,0.0,0.409964736662
386,Elk Grove Unified,67314,105916,Monterey Trail High,810,49.987654321,0.53358802929
387,Fullerton Joint Union High,66514,3033362,La Habra High,805,55.5217391304,0.532154474935
388,Tamalpais Union High,65482,2132587,Redwood High,580,82.2379310345,0.786662367672
389,Kern Union High,63529,1530476,Liberty High,607,59.8797364086,0.298972449739
390,Del Norte County Unified,61820,836205,Sunset High,34,2.94117647059,0.407816091954
391,Saint Helena Unified,66290,2837102,Saint Helena High,147,62.9931972789,0.740305522914
392,Garden Grove Unified,66522,3035581,Pacifica High,627,65.4274322169,0.475728758779
393,Santa Rosa High,70920,4930160,Allen (Elsie) High,377,28.9336870027,0.688666300768
394,San Dieguito Union High,68346,3730033,Torrey Pines High,1014,81.4220907298,0.639365324083
395,Sweetwater Union High,68411,3738226,Sweetwater High,828,52.1352657005,0.754522217853
