,District,School Code,School Name,number,score,vote
304,Porterville Unified,5434113,Porterville High,373,55.1313672922,0.288544358312
305,Palm Springs Unified,3330818,Desert Hot Springs High,57,36.7543859649,0.528595296234
306,Riverside Unified,3330859,Martin Luther King Jr. High,1583,60.3739734681,0.529643427355
307,San Diego Unified,3730181,Mira Mesa High,414,68.7632850242,0.620477794411
308,Roseville Joint Union High,3130119,"Independence High, Alt.",68,53.1764705882,0.465835086665
309,Monterey Peninsula Unified,2732808,Monterey High,525,52.7352380952,0.678728493172
310,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,748,48.3502673797,0.825955943475
311,Placer Union High,3130135,Maidu High Independent Study,47,44.829787234,0.643084541917
312,Liberty Union High,733980,Liberty High,1230,48.6130081301,0.571727092258
313,Visalia Unified,5430046,Golden West High,401,36.72319202,0.464601769912
314,Los Gatos-Saratoga Joint Union High,4334371,Los Gatos High,1834,69.2300981461,0.708251857646
315,Rocklin Unified,3130150,Rocklin High,1720,69.1488372093,0.451236019092
316,Petaluma Joint Union High,4930012,Casa Grande High,1097,64.9562443026,0.76189277624
317,Woodland Joint Unified,101162,Pioneer High,439,44.8883826879,0.420741989882
318,Fresno Unified,1030279,Bullard High,1012,53.6274703557,0.571761688236
319,Newport-Mesa Unified,3031853,Costa Mesa High,179,59.9217877095,0.47624178429
320,Liberty Union High,733998,La Paloma High (Continuation),24,13.0,0.571727092258
321,Twin Rivers Unified,3433265,Foothill High,209,41.1148325359,0.542284984841
322,Riverbank Unified,5036850,Riverbank High,32,53.0,0.511285183218
323,Kern Union High,1534775,North High,534,35.1835205993,0.184210526316
324,Los Alamitos Unified,3033917,Los Alamitos High,2480,68.4463709677,0.515223440825
325,Jefferson Union High,4137790,Westmoor High,24,66.8333333333,0.776695791369
326,Gustine Unified,2431807,Gustine High,88,50.0227272727,0.529743048222
327,Roseville Joint Union High,3130176,Woodcreek High,1877,54.494938732,0.516927675612
328,Travis Unified,4830022,Travis Education Center,13,0.0,0.649664153932
329,Placentia-Yorba Linda Unified,3038023,Valencia High,573,80.0977312391,0.503782332845
330,Roseville Joint Union High,3130184,Granite Bay High,2169,62.6781927155,0.402407566638
331,Campbell Union High,4338505,Westmont High,970,53.3175257732,0.759295386734
332,Monterey Peninsula Unified,111435,Marina High,99,60.4848484848,0.751621643813
333,Lassen Union High,1833805,Lassen High,744,38.4663978495,0.25216
334,Cotati-Rohnert Park Unified,4930384,Technology High,219,78.6301369863,0.729064800041
335,Capistrano Unified,3035987,Junipero Serra,32,19.03125,0.43391730904
336,Kern Union High,1530708,Bakersfield High,524,52.0419847328,0.42465976693
337,Fremont Union High,4334421,Lynbrook High,320,72.55625,0.737441286522
338,Huntington Beach Union High,3031895,Edison High,2013,67.3765524093,0.472830529622
339,Rocklin Unified,3130200,Victory High,20,35.0,0.451236019092
340,Tehachapi Unified,1536135,Tehachapi High,998,52.1052104208,0.264682952183
341,Desert Sands Unified,3330909,Horizon,58,34.5689655172,0.441717002956
342,Benicia Unified,4830048,"Liberty High, Cont.",26,15.5,0.689301416707
343,Capistrano Unified,3036001,San Clemente High,2421,63.8273440727,0.404783451842
344,Chaffey Joint Union High,3630225,Alta Loma High,1111,56.2628262826,0.475426024151
345,East Side Union High,4335907,Piedmont Hills High,258,48.4457364341,0.675513501039
346,Rocklin Unified,3130218,Rocklin Independent (Alte,19,32.0,0.451236019092
347,Grossmont Union High,3732336,Granite Hills High,1841,54.113525258,0.44045616003
348,Oakland Unified,136051,Oakland Technical High,498,76.9417670683,0.855087197935
349,Placentia-Yorba Linda Unified,3031929,El Dorado High,1348,69.9473293769,0.503782332845
350,Fremont Union High,4334462,Monta Vista High,571,76.9702276708,0.810852120749
351,Manteca Unified,3935103,Manteca High,396,41.7297979798,0.507855822551
