,District,District Code,School Code,School Name,number,score,vote
41,Poway Unified,68296,118935,Del Norte High,1292,78.1965944272,0.480098943108
42,Murrieta Valley Unified,75200,118794,Murrieta Mesa High,1635,67.6226299694,0.551023137622
43,San Diego Unified,68338,3730371,San Diego SCPA,562,76.9234875445,0.639748894279
44,Central Unified,73965,114751,Pathway Community Day,11,9.0,0.443277310924
45,Rim of the World Unified,67868,3635265,Rim of the World Senior High,880,51.7340909091,0.416916018352
46,Corona-Norco Unified,67033,3330131,Corona-Norco Alternative,47,26.7659574468,0.581043375328
47,Lake Elsinore Unified,75176,3330115,Ortega High,91,9.0,0.418744769874
48,Murrieta Valley Unified,75200,100420,Vista Murrieta High,2249,70.591373944,0.408031308491
49,West Contra Costa Unified,61796,733253,Gompers (Samuel) Continuation,68,5.76470588235,0.921564694082
50,Santa Ana Unified,66670,108365,Segerstrom High,1786,62.9826427772,0.673099513341
51,Alameda County Office of Education,10017,130401,Juvenile Hall/Court,167,1.11377245509,0.795628259161
52,Poway Unified,68296,3731528,Westview High,1716,82.3572261072,0.590174713507
53,Tulare Joint Union High,72249,5435466,Tulare Western High,1170,53.0495726496,0.509095204347
54,Riverside County Office of Education,10330,3330123,Riverside County Juvenile Cou,112,11.4642857143,0.666864608076
55,Fremont Unified,61176,135244,Mission San Jose High,1617,93.6499690785,0.766219839142
56,Elk Grove Unified,67314,3430477,Florin High,1114,41.986535009,0.724257282954
57,Grossmont Union High,68130,3731536,Grossmont Middle College,37,81.0,0.515335113302
58,Orange Unified,66621,114769,OUSD Community Day,16,31.0,0.581574185766
59,Muroc Joint Unified,63685,1531987,Desert Junior-Senior High,298,56.6946308725,0.289198606272
60,West Contra Costa Unified,61796,735316,Pinole Valley High,995,36.856281407,0.820333432569
61,Elk Grove Unified,67314,3430311,"Calvine High, Cont.",49,4.0,0.724257282954
62,San Jose Unified,69666,4338950,Willow Glen High,1157,54.3517718237,0.745581677036
63,Corona-Norco Unified,67033,3334232,Norco High,1552,58.856314433,0.521374277896
64,San Joaquin County Office of Education,10397,3930468,San Joaquin County Community,644,5.35869565217,0.484574111335
65,Los Banos Unified,65755,120923,Pacheco High,1031,44.1222114452,0.609182058047
66,Simi Valley Unified,72603,5636188,Simi Valley High,1642,64.0505481121,0.510060259422
67,San Juan Unified,67447,3430493,Bella Vista High,1438,68.9902642559,0.486412512219
68,Clovis Unified,62117,1030501,Buchanan High,1752,71.8093607306,0.398396767466
69,Hanford Joint Union High,63925,1634401,Hanford High,1028,45.6517509728,0.41235459286
70,Los Gatos-Saratoga Joint Union High,69534,4337762,Saratoga High,1024,88.755859375,0.764052462527
71,South Monterey County Joint Union High,66068,2730083,Portola-Butler Continuation H,44,5.0,0.708883025506
72,Simi Valley Unified,72603,5635008,Royal High,1533,58.9138943249,0.502965372106
73,Desert Sands Unified,67058,118885,Shadow Hills High,896,50.2444196429,0.680439104503
74,Tulare Joint Union High,72249,5435409,Tulare Union High,1282,54.0265210608,0.509095204347
75,Berkeley Unified,61143,131177,Berkeley High,2127,57.0465444288,0.95595970901
76,Shasta Union High,70136,114132,Shasta Plus,22,41.0,0.35168792198
77,Moorpark Unified,73940,5630371,Moorpark College,51,71.0,0.518262586377
78,San Benito High,67538,3537008,San Benito High,2033,55.0619773733,0.630313644324
79,Sonoma County Office of Education,10496,4930343,Alternative Education,104,14.6153846154,0.723734225331
80,Oxnard Union High,72546,5630066,"Frontier High, Cont.",208,6.67307692308,0.562587476419
81,Yucaipa-Calimesa Joint Unified,67959,101816,Green Valley Independent Stud,23,34.4347826087,0.383247817085
82,Marin County Office of Education,10215,2130037,Marin County Community,84,7.28571428571,0.776995305164
83,Laguna Beach Unified,66555,3033206,Laguna Beach High,706,84.6175637394,0.55997588909
84,Chico Unified,61424,430199,Oakdale,23,12.9130434783,0.611191139281
85,Grossmont Union High,68130,3734548,Monte Vista High,1074,47.2495344507,0.567637598284
86,Modesto City High,71175,5030010,Beyer (Fred C.) High,1293,56.0139211137,0.503361941726
87,Perris Union High,67207,3330172,"Perris Lake High, Cont.",127,12.0,0.599527085125
88,Novato Unified,65417,2130045,Nova Ed. Ctr. (Indep. St),40,74.9,0.740899191039
89,Elk Grove Unified,67314,3430527,"Insights High, Cont.",49,8.14285714286,0.724257282954
90,Santa Paula Union High,72595,5635776,Santa Paula High,1043,41.9395973154,0.691237192231
91,Placentia-Yorba Linda Unified,66647,6119556,Parkview,52,72.75,0.503782332845
92,Monterey County Office of Education,10272,2730117,Wellington Smith,71,5.46478873239,0.766725159026
93,Kern Union High,63529,125062,Tierra Del Sol Continuation Hi,135,3.19259259259,0.568197553658
94,Hanford Joint Union High,63925,118919,Sierra Pacific High,613,48.8433931485,0.41235459286
95,Valley Center-Pauma Unified,75614,3731601,Valley Center Prep,36,22.1388888889,0.406335549472
96,Azusa Unified,64279,1933449,Gladstone High,1017,42.7590953786,0.461583577713
97,Novato Unified,65417,123018,San Marin High School-Plus,17,6.0,0.789473684211
98,Sacramento City Unified,67439,3434636,Johnson (Hiram W.) High,1011,31.3570722057,0.797459584296
99,North Monterey County Unified,73825,2730125,North Monterey County Ctr,52,38.4615384615,0.638313875535
100,Fresno Unified,62166,1030287,Young Academic Center,898,9.33407572383,0.770626242545
